text,label
Did you see the latest news about the increase in electricity bills?,short-term
Our extended family usually meets up during major festivals.,long-term
I'm going to the library to borrow some new books later.,short-term
I feel much better after getting my vaccination.,healthcare
My grand-daughter often teaches me how to use my smartphone.,long-term
The bus service to town is very frequent these days.,short-term
My back feels much better after the acupuncture session.,healthcare
We often reminisce about our younger days living in the kampong.,long-term
I need to renew my season parking ticket for the HDB carpark.,short-term
The doctor suggested I cut down on my salt intake.,healthcare
My wife enjoys knitting blankets for our grandchildren.,long-term
"What's for lunch today, I'm feeling a bit hungry already.",short-term
I'm going to pick up my new spectacles next week.,healthcare
My sister-in-law runs a small home-based business selling Nyonya kueh.,long-term
The grocery store has a good promotion on rice this week.,short-term
My sugar level was a bit high during my last check-up.,healthcare
Our family tradition is to visit relatives on the first day of CNY.,long-term
"It's starting to get dark, I should head home soon.",short-term
The specialist asked me to come back for a follow-up in three months.,healthcare
My eldest son is very busy with work these days.,long-term
The air-con on the MRT is sometimes too cold for me.,short-term
I need to refill my prescription for cholesterol medicine.,healthcare
My neighbour has been living in the same block for over thirty years.,long-term
Let's buy some fresh fruit from the roadside stall.,short-term
I got a referral to see a cardiologist at the National Heart Centre.,healthcare
My grandson likes to play football at the void deck with his friends.,long-term
The traffic on the main road seems heavier than usual today.,short-term
My eyes get tired easily from reading small print.,healthcare
We celebrate our wedding anniversary every year at a nice restaurant.,long-term
I need to get some laundry done before the sun sets.,short-term
The nurse demonstrated how to use the blood glucose monitor.,healthcare
My son helps me with all my online banking transactions.,long-term
Did you hear about the new promotion at the local bakery?,short-term
I have an appointment with the dentist to check my dentures.,healthcare
My daughter often sends me photos of my great-grandchildren.,long-term
The kopitiam at the next block serves excellent char siew pau.,short-term
I felt a bit dizzy when I stood up too quickly this morning.,healthcare
My wife loves attending the free exercise classes at the CC.,long-term
The new pedestrian crossing near the market is very helpful.,short-term
I'm worried about my friend who just had a fall.,healthcare
Our family cat has been with us for almost fifteen years.,long-term
I need to pick up a packet of milo from the mama shop.,short-term
My son-in-law helps me carry heavy groceries from the market.,long-term
It's going to be a very busy day at the market today.,short-term
My cough has been lingering for a few days now.,healthcare
My late husband used to enjoy watching horse racing on Sundays.,long-term
The queue for the popular wanton mee stall is already forming.,short-term
"I have to remember to drink more water, especially in this heat.",healthcare
My grandson is always asking for more angbaos during CNY.,long-term
The bus journey home always takes longer during peak hours.,short-term
I need to change my diet according to the nutritionist's advice.,healthcare
My elder sister lives just two blocks away from me.,long-term
Let's watch the getai show on television tonight.,short-term
My blood pressure reading was a bit high this morning.,healthcare
My husband enjoys his morning kopi with his friends at the kopitiam.,long-term
The hospital provided very clear instructions for my post-operation care.,healthcare
My daughter often calls me to check in on how I'm doing.,long-term
"The weather has been quite unpredictable lately, lots of sudden rain.",short-term
I sometimes get joint pain when the weather turns cold.,healthcare
Our family used to have yearly gatherings at East Coast Park.,long-term
The hawker centre is very clean after the recent renovation.,short-term
I need to remember to schedule my follow-up appointment with the eye doctor.,healthcare
My son helps me with my banking whenever I need to withdraw cash.,long-term
Let's take the slower route by bus to enjoy the scenery.,short-term
The doctor told me to exercise regularly to keep my bones strong.,healthcare
