text,label,category
I love the smell of freshly brewed coffee in the morning.,0,market_shopping
Does this prawn mee have pork lard?,1,market_shopping
My doctor told me to eat less fried food.,0,market_shopping
How much is a plate of economic rice with three dishes?,1,market_shopping
This stall serves the best carrot cake in the neighbourhood.,0,market_shopping
Is it okay if I sit here while waiting for my friend?,1,market_shopping
"The weather is so hot today, good for a cold drink.",0,market_shopping
"This rojak, is it sweet or spicy?",1,market_shopping
"I always order the same thing, habit already.",0,market_shopping
Have you tried the new Western food stall?,1,market_shopping
The kopi-o-kosong here is strong and fragrant.,0,market_shopping
Can I pay with PayNow here?,1,market_shopping
I think the prices have increased a bit lately.,0,market_shopping
"This curry puff, is it freshly made?",1,market_shopping
My wife likes the mee siam from this hawker.,0,market_shopping
Do you know if this stall opens on Sundays?,1,market_shopping
It's hard to find good old-school desserts nowadays.,0,market_shopping
Is this food halal-certified?,1,market_shopping
I like to share a table with friendly strangers.,0,market_shopping
Which stall sells the best Hokkien mee?,1,market_shopping
The chilli sauce for the chicken rice is excellent.,0,market_shopping
Can you make my teh-c-kosong with less sugar?,1,market_shopping
Eating at hawker centres is still cheaper than restaurants.,0,market_shopping
Is this the famous fish soup stall?,1,market_shopping
The tables are usually wiped clean by the cleaners.,0,market_shopping
What time do they close today?,1,market_shopping
I remember when a plate of char kway teow was only two dollars.,0,market_shopping
Is this durian chendol too sweet?,1,market_shopping
My grandchildren love the ice cream uncle here.,0,market_shopping
Did you manage to find a good seat during lunch?,1,market_shopping
The wanton mee has very springy noodles.,0,market_shopping
Can I have an extra bowl for sharing?,1,market_shopping
I always bring my own water bottle.,0,market_shopping
Is the satay stall open already?,1,market_shopping
The economic bee hoon is good value for money.,0,market_shopping
Have you tried the ngoh hiang from that corner stall?,1,market_shopping
This hawker centre can get very hot in the afternoon.,0,market_shopping
Are the prawns fresh today?,1,market_shopping
My son always takes me out for hawker food.,0,market_shopping
Can you make it less spicy for my wife?,1,market_shopping
I really enjoy the atmosphere here.,0,market_shopping
Which kopi stall do you usually go to?,1,market_shopping
The chicken wings from the BBQ stall are very tasty.,0,market_shopping
Is there still enough space at that table?,1,market_shopping
I saw many tourists eating here yesterday.,0,market_shopping
Do they have smaller portions for elderly?,1,market_shopping
The Hainanese chicken chop here is quite unique.,0,market_shopping
Can I get a glass of iced milo?,1,market_shopping
My friend told me to try the yong tau foo here.,0,market_shopping
"This teh-tarik, is it very sweet?",1,market_shopping
I like to watch people while I eat.,0,market_shopping
Do you prefer the dry or soup version of bak chor mee?,1,market_shopping
The kaya toast is perfectly toasted.,0,market_shopping
Is this the stall with the long queue for fishball noodles?,1,market_shopping
The chili at this chicken rice stall is legendary.,0,market_shopping
Can I have my kopi in a takeaway cup?,1,market_shopping
I remember when this hawker centre was newly built.,0,market_shopping
Are there any vegetarian options available?,1,market_shopping
The sugar cane juice is very refreshing.,0,market_shopping
Is this the same uncle who sold bak kut teh for many years?,1,market_shopping
I think I'll try the duck rice next time.,0,market_shopping
Can you add more vinegar to my fish maw soup?,1,market_shopping
The tables are always full during peak hours.,0,market_shopping
Do they serve breakfast here?,1,market_shopping
My grand-niece likes to eat the waffle with peanut butter.,0,market_shopping
"This mee goreng, is it very oily?",1,market_shopping
I always bring my own serviettes.,0,market_shopping
Is the wanton mee stall open on public holidays?,1,market_shopping
I always choose a seat near the fan.,0,market_shopping
Can you put less rice for my cai png?,1,market_shopping
This young man is very polite.,0,market_shopping
Have you tried the prawn paste chicken from the Zi Char stall?,1,market_shopping
I often come here for my morning coffee.,0,market_shopping
Is the soup for the noodles refillable?,1,market_shopping
The char siew here is tender and caramelised.,0,market_shopping
Do you have any recommendations for a light meal?,1,market_shopping
"The toilet here is always clean, good job.",0,market_shopping
Is the ice kachang here very colourful?,1,market_shopping
I usually go for the economic bee hoon with an egg.,0,market_shopping
"Uncle, can I have an extra bowl for my grandchild?",1,market_shopping
The fish soup stall has a really long queue today.,0,market_shopping
Is the soya bean drink freshly made?,1,market_shopping
I always come here for my lunch during weekdays.,0,market_shopping
Have you tried the duck porridge from that new stall?,1,market_shopping
"The weather is so hot, I need a cold barley drink.",0,market_shopping
Can you add more condensed milk to my teh-tarik?,1,market_shopping
My stomach cannot take very spicy food now.,0,market_shopping
Is the chicken wing stall open until late?,1,market_shopping
I prefer the dry version of mee pok tah.,0,market_shopping
How much for two plates of wanton mee?,1,market_shopping
This kopi is stronger than the one at home.,0,market_shopping
Do they still sell the old-school ice cream sandwich?,1,market_shopping
The char siew pao from the dim sum stall is very good.,0,market_shopping
Is this the stall that won the food award?,1,market_shopping
I like to observe people eating and talking.,0,market_shopping
Can I get a tissue paper from you?,1,market_shopping
My friend told me to try the mee rebus here.,0,market_shopping
"This sugarcane juice, is it too sweet?",1,market_shopping
The economic rice stall has a good variety of dishes.,0,market_shopping
Are the cutleries cleaned properly here?,1,market_shopping
I always bring my own small bottle of hand sanitiser.,0,market_shopping
Did you manage to find a table near the fan?,1,market_shopping
The chicken curry here is rich and flavourful.,0,market_shopping
Is this the same chef who cooked at the old hawker centre?,1,market_shopping
I usually buy some pastries from the bakery stall.,0,market_shopping
Can I have less oil for my hor fun?,1,market_shopping
My daughter enjoys the western food from that stall.,0,market_shopping
Do they have any sugar-free options for drinks?,1,market_shopping
The chilli at this nasi lemak stall is amazing.,0,market_shopping
Is the satay bee hoon stall open today?,1,market_shopping
I like the crunchy bits in the oyster omelette.,0,market_shopping
How much for a small bowl of fish maw soup?,1,market_shopping
This stall has been here for more than thirty years.,0,market_shopping
Can you put less salt in my soup?,1,market_shopping
I sometimes share my food with my spouse.,0,market_shopping
Have you tried the tau huay from this hawker centre?,1,market_shopping
The tables are usually cleared very quickly.,0,market_shopping
Is the queue for the popiah stall very long today?,1,market_shopping
My son and his family often treat me to hawker food.,0,market_shopping
Do they accept cash payment only?,1,market_shopping
The curry fish head here is a must-try.,0,market_shopping
"This carrot cake, is it the white or black version?",1,market_shopping
I like to eat my lunch slowly and enjoy the moment.,0,market_shopping
Can I get a cup of plain hot water?,1,market_shopping
The fried oyster omelette is very crispy.,0,market_shopping
Is the fish porridge very bland?,1,market_shopping
My favourite stall is the one selling economic bee hoon.,0,market_shopping
Do you know what time the roasted meat stall opens?,1,market_shopping
I often bump into my neighbours here.,0,market_shopping
Can you make my Milo less sweet?,1,market_shopping
This hawker centre is very well-maintained.,0,market_shopping
Are the chairs and tables always this clean?,1,market_shopping
I remember when the food was much cheaper.,0,market_shopping
Is the prata stall still open at night?,1,market_shopping
The cendol here is very refreshing on a hot day.,0,market_shopping
Do they have smaller bowls for the children?,1,market_shopping
My granddaughter loves the waffles from that stall.,0,market_shopping
"Auntie, do you have the red packet for Chinese New Year?",1,market_shopping
The new barber shop gives very good haircuts.,0,market_shopping
Is this pharmacy open late?,1,market_shopping
I need to buy some medicine for my cough.,0,market_shopping
Do you still sell the old-fashioned biscuits?,1,market_shopping
The lady at the provision shop is very friendly.,0,market_shopping
Can I get a smaller roll of cling wrap?,1,market_shopping
My spectacles need to be adjusted.,0,market_shopping
Is the seamstress still working here?,1,market_shopping
I always buy my newspapers from this minimart.,0,market_shopping
Do you have any local brand toothpastes?,1,market_shopping
The prices at the hardware store are quite reasonable.,0,market_shopping
Is the clinic doctor very patient?,1,market_shopping
I like to browse the stationery shop for new pens.,0,market_shopping
Can I pay for my lottery ticket here?,1,market_shopping
The bakery makes fresh pandan cake every morning.,0,market_shopping
Do you sell any traditional Chinese herbs?,1,market_shopping
I need to pick up my laundry later.,0,market_shopping
How much for a new pair of house slippers?,1,market_shopping
The uncle at the repair shop can fix anything.,0,market_shopping
Is the hair salon offering any promotions?,1,market_shopping
I saw my neighbour buying a new plant at the florist.,0,market_shopping
Do you have smaller sizes for this shirt?,1,market_shopping
The bookshop always has interesting magazines.,0,market_shopping
Can I top up my EZ-Link card here?,1,market_shopping
I bought some lovely flowers for my wife today.,0,market_shopping
Is the shoe repair shop still open at this hour?,1,market_shopping
The old man at the sundry shop remembers everyone.,0,market_shopping
Do you have any new stock of greeting cards?,1,market_shopping
I need to get some batteries for my remote control.,0,market_shopping
"This tailor, is he good at altering suits?",1,market_shopping
The new kopitiam nearby has very nice kaya toast.,0,market_shopping
Can I buy stamps from this post office?,1,market_shopping
I always get my kopi from the downstairs coffee shop.,0,market_shopping
Do they have the senior citizen discount?,1,market_shopping
The community centre has many activities for us.,0,market_shopping
Is the optician here good with progressive lenses?,1,market_shopping
I saw a big queue at the popular bakery this morning.,0,market_shopping
Do you sell those old-school sweets with the paper wrapper?,1,market_shopping
I enjoy walking around my neighbourhood in the evenings.,0,market_shopping
Can I get a plastic bag for this small item?,1,market_shopping
My old sewing machine broke down last week.,0,market_shopping
"Uncle, do you have that traditional medicated oil?",1,market_shopping
I need to buy some sewing thread from the haberdashery.,0,market_shopping
Is the shoe repair shop still at the same spot?,1,market_shopping
The provision shop sells very good quality rice.,0,market_shopping
Can I get a new pair of house slippers?,1,market_shopping
My grandson loves the toys from the mini-mart.,0,market_shopping
Do you have any sugar-free biscuits?,1,market_shopping
I always get my hair cut at the neighbourhood barber.,0,market_shopping
Is the clinic appointment necessary for flu jab?,1,market_shopping
The bakery makes the best sourdough bread.,0,market_shopping
Can I get a photocopy of these documents?,1,market_shopping
I like to chat with the shop owners.,0,market_shopping
Do you sell those old-school red plastic clogs?,1,market_shopping
The new laundromat is very convenient.,0,market_shopping
How much for this small bottle of liniment?,1,market_shopping
I remember when there were many mama shops around.,0,market_shopping
Is the newspaper stand still open on public holidays?,1,market_shopping
My wife needs some yarn for her knitting.,0,market_shopping
Do you have any reading glasses with a higher power?,1,market_shopping
The hardware shop has everything I need for small repairs.,0,market_shopping
Can I buy a single cigarette here?,1,market_shopping
The tailor here does excellent alteration work.,0,market_shopping
Is the pet shop selling new breeds of hamsters?,1,market_shopping
I need to buy some air freshener for the house.,0,market_shopping
Do they still sell those traditional charcoal biscuits?,1,market_shopping
The local grocery store often has good deals.,0,market_shopping
Can I get a new lightbulb for my kitchen?,1,market_shopping
I enjoy looking at the different types of plants at the nursery.,0,market_shopping
Is the florist selling fresh roses today?,1,market_shopping
My neighbour recommended this stationery shop.,0,market_shopping
How are your grandchildren doing in school?,1,market_shopping
I went for my morning walk at the park today.,0,market_shopping
Did you go for your check-up at the polyclinic?,1,market_shopping
The weather has been very humid lately.,0,market_shopping
Have you started your mahjong session yet?,1,market_shopping
My son drove me to the market this morning.,0,market_shopping
Is your neighbour still very active?,1,market_shopping
I like to watch the morning news while having breakfast.,0,market_shopping
Did you watch the new drama series on TV?,1,market_shopping
I enjoy tending to my little garden patch.,0,market_shopping
How was your trip to Malaysia last month?,1,market_shopping
My daughter often cooks dinner for me.,0,market_shopping
Are you going to the community centre event next week?,1,market_shopping
I remember when this area was all kampongs.,0,market_shopping
Do you still go for your daily exercise at the void deck?,1,market_shopping
"I always take the bus to the market, it's convenient.",0,market_shopping
Is your leg feeling better now?,1,market_shopping
My wife and I prefer to eat at home most days.,0,market_shopping
Did you hear about the new changes to the bus routes?,1,market_shopping
I miss my old friends from the factory days.,0,market_shopping
What time do you usually wake up?,1,market_shopping
I try to keep myself busy with hobbies.,0,market_shopping
Are you free to have coffee later this afternoon?,1,market_shopping
My grand-niece always comes to visit on weekends.,0,market_shopping
Did you remember to take your medication?,1,market_shopping
The public transport here is very efficient.,0,market_shopping
How is your new pet bird doing?,1,market_shopping
