text,label
The getai performance last night was so lively and fun.,0
My knees have been feeling a bit stiff lately.,0
Have you taken your blood pressure medication today?,1
I went for my morning exercise at the park.,0
Is your doctor still at the polyclinic?,1
My grandson is coming to visit this weekend.,0
Did you call your daughter yesterday?,1
"This laksa is absolutely delicious, so much flavour!",0
I've started learning how to do patchwork quilting.,0
"The weather is so hot and humid today, isn't it?",1
Remember how we used to play chapteh when we were young?,1
Things have changed so much in Singapore over the years.,0
Do you prefer kopi or teh for your morning drink?,1
I enjoy reading the newspapers every morning with my kopi-o.,0
My back sometimes aches after carrying groceries from the market.,0
Is the air-con in the MRT too strong for you today?,1
I saw a good deal on vegetables at the Sheng Siong last night.,0
Do you remember the old market that used to be here?,1
The queue for the nasi lemak at Maxwell is always so long.,0
"I heard the durian season is starting soon, very exciting!",0
Did you go to the Chingay Parade this year?,1
It's so nice to see families celebrating Deepavali together.,0
Hari Raya Puasa always brings such vibrant decorations to our void deck.,0
We should go watch the National Day Parade rehearsal.,0
Do you still give out red packets to the grandchildren?,1
It's important to stay hydrated in this hot weather.,0
Did you get your flu shot yet?,1
I try to walk at least 30 minutes every day around my HDB estate.,0
Are you eating enough vegetables?,1
How is your son doing with his new job?,1
We should have a family dinner at a zi char place soon.,0
Are your grandchildren growing up so fast?,1
My friends and I meet for breakfast every Sunday at the kopitiam.,0
Do you see your neighbours often at the community garden?,1
I miss my siblings who live overseas.,0
Have you tried the new bakery that opened down the road?,1
I want to plant some orchids in my corridor garden.,0
Is the char siew rice at the corner stall still good?,1
My hobby is collecting old Singapore stamps.,0
Did you manage to get a queue number for the famous chicken rice?,1
I love baking traditional pineapple tarts during festive seasons.,0
It's nice to see so many young families moving into this estate.,0
What a beautiful sunset over the city tonight.,0
The traffic is quite heavy near the expressway today.,0
Isn't it wonderful that we have so many green spaces?,1
I sometimes miss the simpler days of kampung life.,0
"It's good to keep learning new things, even at our age.",0
Do you take the public bus to the polyclinic or MRT?,1
My new spectacles help me read the newspaper much clearer.,0
The uncle at the provision shop always remembers my order.,0
Have you seen the new community centre programmes for seniors?,1
I like to buy my groceries from the neighbourhood FairPrice.,0
Will you be attending the lantern festival celebration?,1
My neighbour shared some delicious homemade kueh last week.,0
Is the market still open on Sundays?,1
I enjoy watching the children play at the HDB playground.,0
The doctor advised me to cut down on sugar.,0
I'm going to visit my sister in Jurong later.,0
Which bus goes directly to Gardens by the Bay?,1
The queue for the vaccination was very organised.,0
Have you tried the prawn noodles at the Bukit Timah Hawker Centre?,1
I prefer to pay with my EZ-Link card on the bus.,0
It's nice to see many volunteers helping the elderly.,0
Do you still go for your weekly brisk walk?,1
The new community garden in our block looks so beautiful.,0
I bought some lovely fabrics from a shop in Chinatown.,0
Is the price of eggs still going up?,1
We used to cycle around the neighbourhood quite often.,0
Remember when we took the ferry to Pulau Ubin?,1
The young man on the MRT offered me his seat.,0
Are you going to the Seniors' activity centre this afternoon?,1
I like to listen to old Cantonese songs on the radio.,0
Have you heard about the new CPF initiatives for seniors?,1
My grandchildren love the ice cream uncle's cart.,0
It's important to keep our minds active with puzzles.,0
Do you think the weather will rain later?,1
I always buy my fresh chicken from the wet market stall.,0
The void deck gathering was quite lively yesterday.,0
I enjoy watching the news and current affairs programmes.,0
Have you tasted the new brand of instant coffee?,1
My grand-daughter taught me how to use the tablet.,0
The government is doing a good job keeping our city green.,0
Do you prefer durian or mangosteen?,1
I always bring my reusable bag to the supermarket.,0
The public library has many interesting books for seniors.,0
Is the economy getting better now?,1
I sometimes miss the simplicity of living in a kampung house.,0
Did you remember to collect your free mask at the CC?,1
My knees feel better after applying medicated oil.,0
The kopi-o siew dai at this stall is just right.,0
Have you been for your annual health check-up yet?,1
I often see my old friends at the neighbourhood kopitiam.,0
Do you think we should go to the night market tonight?,1
The community nurse visited me to check on my blood sugar.,0
I love the smell of freshly baked bread from the bakery.,0
Remember the good old days of playing marbles?,1
My son drives me to the hospital for my appointments.,0
Are you going to plant new flowers in your balcony garden?,1
"The bus fare has increased slightly, I noticed.",0
It's always nice to meet up with old school friends.,0
Did you manage to catch the latest drama serial on TV?,1
The hawker food prices seem to have gone up a little.,0
I prefer taking the MRT to avoid traffic jams.,0
My wife and I enjoy taking slow walks in the botanical gardens.,0
Do you still enjoy reading physical newspapers?,1
The new park connector network is wonderful for walking.,0
I saw many families picnicking at Fort Canning Park.,0
The young people nowadays are so clever with their gadgets.,0
Did you see the fireworks during the National Day celebrations?,1
I like to visit the temples during Vesak Day.,0
This pandan cake from the local bakery is incredibly soft.,0
My sister often sends me homemade curry puffs.,0
The queue for the nasi lemak at the market is always so long.,0
Remember that old provision shop we used to go to?,1
Is the MRT still very crowded during peak hours?,1
I heard they're building a new polyclinic in our neighbourhood.,0
Did you manage to get good angbaos this Chinese New Year?,1
The kopi-O at this kopitiam is the best.,0
My knee has been aching a bit lately.,0
What time does the getai show start tonight?,1
I miss the old days when everything was cheaper.,0
The weather has been so hot and humid recently.,0
Did you see the new community garden at the void deck?,1
